analysis_group,row_index,user_id,congruency,target_label,flanker_label,committed_winner,model_correct,commitment_step,commitment_time_s,pred_rt_s,target_state_at_commitment,strongest_wrong_state_at_commitment,target_minus_wrong_at_commitment,first_meaningful_step,first_meaningful_leader,first_meaningful_leader_wrong,any_wrong_leader_before_commitment,wrong_state_peak_before_commitment,distance_wrong_peak_to_threshold,precommit_reversal_step,precommit_reversal_time_s,trajectory_class,postcommit_target_recovery,postcommit_target_recovery_step,postcommit_recovery_delay_s,early_target_minus_flanker_input,rt_outcome_class,target_state_peak_before_commitment,early_target_evidence,early_flanker_evidence
older_80_89,7150,6609,congruent,0,0,0,True,8,0.08,0.6315153223337286,0.14805924892425537,0.07727350294589996,0.07078574597835541,0,0,False,False,0.09682610630989075,0.043173893690109266,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1409296840429306,1.4866361618041992,1.4866361618041992
older_80_89,3796,3403,incongruent,3,0,3,True,45,0.45,1.0402416344076317,0.1441640555858612,0.0872107744216919,0.05695328116416931,0,0,True,True,0.1133292093873024,0.026670790612697615,26,0.26,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.7946600914001465,SLOW CORRECT,0.14099279046058655,0.020100945606827736,0.8147609829902649
older_80_89,21837,3403,congruent,0,0,0,True,8,0.08,0.9392745729141704,0.15482653677463531,0.07652878016233444,0.07829775661230087,0,0,False,False,0.09670813381671906,0.04329186618328096,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14680097997188568,1.5918033123016357,1.5918033123016357
older_80_89,16962,2410,congruent,1,1,1,True,9,0.09,0.7295692674445295,0.1471358686685562,0.07483185082674026,0.07230401784181595,0,1,False,False,0.09667698293924332,0.0433230170607567,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14180125296115875,1.4083809852600098,1.4083809852600098
older_80_89,21778,3403,congruent,1,1,1,True,9,0.09,0.3549908301901285,0.14706473052501678,0.07413621991872787,0.07292851060628891,0,1,False,False,0.09664565324783325,0.04335434675216676,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14188319444656372,1.4106850624084473,1.4106850624084473
older_80_89,12326,984,congruent,0,0,0,True,7,0.07,0.8067090296510437,0.1499561220407486,0.07953766733407974,0.07041845470666885,0,0,False,False,0.09691382944583893,0.043086170554161085,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14195147156715393,1.6271151304244995,1.6271151304244995
older_80_89,15365,984,congruent,3,3,3,True,7,0.07,0.8615215316993414,0.14876128733158112,0.07446558028459549,0.07429570704698563,0,3,False,False,0.0959942564368248,0.044005743563175215,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14183440804481506,1.626784324645996,1.626784324645996
older_80_89,23978,2410,incongruent,3,1,3,True,29,0.29,0.9735645809884089,0.14341120421886444,0.09290061146020889,0.05051059275865555,0,1,True,True,0.10994361340999603,0.03005638659000398,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.17259812355041504,SLOW CORRECT,0.1403610110282898,0.5790330767631531,0.7516311407089233
older_80_89,1234,6609,incongruent,3,1,3,True,32,0.32,0.8983952775957207,0.1443541944026947,0.09489668905735016,0.04945750534534454,0,1,True,True,0.11397738009691238,0.02602261990308763,19,0.19,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.4008042812347412,SLOW CORRECT,0.14160814881324768,0.41945505142211914,0.8202592730522156
older_80_89,14396,2410,congruent,2,2,2,True,8,0.08,0.764519633969754,0.15100902318954468,0.07453182339668274,0.07647719979286194,0,2,False,False,0.09647657722234726,0.043523422777652754,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1436823457479477,1.53598153591156,1.53598153591156
older_80_89,17333,6609,incongruent,2,3,2,True,43,0.43,1.0804507975596518,0.14412015676498413,0.10396865010261536,0.040151506662368774,0,3,True,True,0.11839138716459274,0.02160861283540727,34,0.34,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6869082450866699,SLOW CORRECT,0.14041003584861755,0.1217852383852005,0.808693528175354
older_80_89,23171,984,incongruent,0,2,0,True,62,0.62,1.349680990917951,0.14267168939113617,0.06993387639522552,0.07273781299591064,0,2,True,True,0.10748674720525742,0.0325132527947426,37,0.37,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5179991722106934,SLOW CORRECT,0.14022429287433624,0.15644964575767517,0.6744487881660461
older_80_89,6019,2410,incongruent,1,0,1,True,47,0.47000000000000003,1.1685734753861452,0.14487101137638092,0.06926114112138748,0.07560987025499344,0,0,True,True,0.10506946593523026,0.03493053406476976,18,0.18,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.41557687520980835,SLOW CORRECT,0.1418529748916626,0.201157808303833,0.6167346239089966
older_80_89,18603,3403,incongruent,2,1,2,True,30,0.3,1.0207766185327352,0.14721854031085968,0.10156598687171936,0.04565255343914032,0,1,True,True,0.13055062294006348,0.009449377059936537,23,0.23,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.9227981567382812,SLOW CORRECT,0.1430935263633728,0.19704779982566833,1.1198461055755615
older_80_89,24196,2410,incongruent,3,0,3,True,37,0.37,1.1668476797816056,0.14601558446884155,0.07836763560771942,0.06764794886112213,0,0,True,True,0.11836078017950058,0.021639219820499433,21,0.21,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.7262318134307861,SLOW CORRECT,0.14298519492149353,0.1974913626909256,0.9237231016159058
older_80_89,16303,2410,congruent,3,3,3,True,10,0.1,0.7734253435523704,0.14730770885944366,0.07138112932443619,0.07592657953500748,0,3,False,False,0.09659408777952194,0.04340591222047807,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14196515083312988,1.3277184963226318,1.3277184963226318
older_80_89,27672,6609,incongruent,3,2,3,True,46,0.46,0.9224341708989655,0.1447574645280838,0.0815596655011177,0.0631977990269661,0,2,True,True,0.11055807024240494,0.029441929757595076,27,0.27,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5542338490486145,SLOW CORRECT,0.14213266968727112,0.1740725040435791,0.7283062934875488
older_80_89,8740,3403,congruent,1,1,1,True,8,0.08,0.7480137999210242,0.1464478075504303,0.07501836121082306,0.07142944633960724,0,1,False,False,0.09640702605247498,0.04359297394752504,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14061865210533142,1.4848188161849976,1.4848188161849976
older_80_89,4924,6609,incongruent,2,0,2,True,36,0.36,1.0404466989337808,0.1447276771068573,0.06856893002986908,0.07615874707698822,0,0,True,True,0.1082073375582695,0.03179266244173051,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.18598148226737976,SLOW CORRECT,0.14232319593429565,0.5262806415557861,0.7122620940208435
older_80_89,1744,2410,incongruent,2,3,2,True,36,0.36,1.03677688569539,0.14469681680202484,0.09553670883178711,0.04916010797023773,0,3,True,True,0.11221712082624435,0.02778287917375566,24,0.24,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5834972858428955,SLOW CORRECT,0.1406882107257843,0.18720433115959167,0.7707016468048096
older_80_89,6672,2410,incongruent,3,2,3,True,38,0.38,1.1162126187398773,0.14418171346187592,0.09011096507310867,0.05407074838876724,0,2,True,True,0.1165754422545433,0.02342455774545671,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.7283771634101868,SLOW CORRECT,0.14130084216594696,0.13092485070228577,0.8593019247055054
older_80_89,8502,6609,incongruent,0,3,0,True,39,0.39,1.3437621777876225,0.14881715178489685,0.10460537672042847,0.044211775064468384,0,3,True,True,0.10987551510334015,0.030124484896659864,29,0.29,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2695687711238861,SLOW CORRECT,0.14344222843647003,0.42742013931274414,0.6969889402389526
older_80_89,13588,984,congruent,0,0,0,True,8,0.08,0.6654289557096336,0.15535810589790344,0.07737685739994049,0.07798124849796295,0,0,False,False,0.09685012698173523,0.043149873018264784,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14712516963481903,1.5972627401351929,1.5972627401351929
older_80_89,10537,3403,incongruent,0,2,0,True,58,0.58,1.4836588065198681,0.14413519203662872,0.07775189727544785,0.06638329476118088,0,2,True,True,0.11511553078889847,0.024884469211101545,37,0.37,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.44239091873168945,SLOW CORRECT,0.14148934185504913,0.3792460560798645,0.821636974811554
older_80_89,6163,3403,incongruent,2,0,2,True,57,0.5700000000000001,1.1554022662496568,0.14328217506408691,0.06948453187942505,0.07379764318466187,0,0,True,True,0.11566779017448425,0.02433220982551576,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.668237566947937,SLOW CORRECT,0.1415606141090393,0.2017509639263153,0.8699885606765747
older_80_89,19086,2410,incongruent,0,3,0,True,41,0.41000000000000003,1.057076778790066,0.14733190834522247,0.09207558631896973,0.05525632202625275,0,3,True,True,0.10303899645805359,0.036961003541946424,18,0.18,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.12427284568548203,SLOW CORRECT,0.1430739015340805,0.4578726887702942,0.5821455121040344
older_80_89,18458,2410,incongruent,3,1,3,True,23,0.23,0.9748118426399449,0.14721061289310455,0.09772475063800812,0.049485862255096436,0,1,True,True,0.1075960099697113,0.03240399003028871,11,0.11,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.06844455748796463,SLOW CORRECT,0.14323939383029938,0.6286339163780212,0.69707852602005
older_80_89,10135,2410,congruent,2,2,2,True,7,0.07,0.33427058736392173,0.1490662693977356,0.07641159743070602,0.07265467196702957,0,2,False,False,0.09639477729797363,0.04360522270202638,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1417354941368103,1.6238195896148682,1.6238195896148682
older_80_89,4275,984,incongruent,2,3,2,True,39,0.39,1.272365473980362,0.15280795097351074,0.12363830953836441,0.029169641435146332,0,3,True,True,0.13237214088439941,0.007627859115600599,34,0.34,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6698750853538513,SLOW CORRECT,0.14834511280059814,0.2655908763408661,0.9354659914970398
older_80_89,11018,2410,incongruent,1,3,1,True,37,0.37,1.2072308073823697,0.16047349572181702,0.1327642947435379,0.027709200978279114,0,3,True,True,0.13804827630519867,0.0019517236948013439,32,0.32,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6988445520401001,SLOW CORRECT,0.155388742685318,0.3541843295097351,1.0530288219451904
older_80_89,25245,984,congruent,3,3,3,True,9,0.09,0.6020649598688711,0.15158693492412567,0.07085006684064865,0.08073686808347702,0,3,False,False,0.09620699286460876,0.04379300713539125,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1455087959766388,1.4678069353103638,1.4678069353103638
older_80_89,28320,6609,incongruent,0,2,0,True,50,0.5,1.328632365921547,0.1462220698595047,0.07909204065799713,0.06713002920150757,0,2,True,True,0.11742906272411346,0.02257093727588655,32,0.32,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5455479621887207,SLOW CORRECT,0.14295442402362823,0.31630027294158936,0.8618482351303101
older_80_89,8556,6609,incongruent,2,0,2,True,52,0.52,1.0606814955658035,0.1430833339691162,0.067293182015419,0.0757901519536972,0,0,True,True,0.10855867713689804,0.03144132286310197,20,0.2,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.49046820402145386,SLOW CORRECT,0.14114579558372498,0.22562794387340546,0.7160961627960205
older_80_89,15192,2410,congruent,2,2,2,True,7,0.07,0.6938255473976129,0.15106363594532013,0.0754564106464386,0.07560722529888153,0,2,False,False,0.09624575823545456,0.043754241764545454,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14323486387729645,1.652499794960022,1.652499794960022
older_80_89,4945,2410,congruent,3,3,3,True,9,0.09,0.7927666987680436,0.14694666862487793,0.07192514091730118,0.07502152770757675,0,3,False,False,0.09639298170804977,0.04360701829195024,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14189431071281433,1.4111216068267822,1.4111216068267822
older_80_89,26746,2410,congruent,0,0,0,True,10,0.1,0.7421016381216214,0.15120916068553925,0.07526538521051407,0.07594377547502518,0,0,False,False,0.09694597870111465,0.04305402129888536,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14494433999061584,1.3719207048416138,1.3719207048416138
older_80_89,29741,6609,incongruent,1,3,1,True,34,0.34,1.1741514900829169,0.16232332587242126,0.13631322979927063,0.026010096073150635,0,3,True,True,0.1368669718503952,0.0031330281496048107,29,0.29,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.49041733145713806,SLOW CORRECT,0.15690912306308746,0.4038154184818268,0.8942327499389648
older_80_89,17693,6609,congruent,0,0,0,True,8,0.08,0.758388174506715,0.15223461389541626,0.0771116241812706,0.07512298971414566,0,0,False,False,0.09681880474090576,0.04318119525909425,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14465251564979553,1.5547364950180054,1.5547364950180054
older_80_89,11472,3403,incongruent,0,2,0,True,58,0.58,1.0951968320357537,0.1443234086036682,0.07275237143039703,0.07157103717327118,0,2,True,True,0.10598435997962952,0.0340156400203705,33,0.33,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2562851309776306,SLOW CORRECT,0.14186982810497284,0.3776426613330841,0.6339278221130371
older_80_89,9221,2410,congruent,2,2,2,True,8,0.08,0.9693994896180562,0.14905013144016266,0.07373254746198654,0.07531758397817612,0,2,False,False,0.09628695249557495,0.04371304750442506,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14259682595729828,1.5189197063446045,1.5189197063446045
older_80_89,12636,6609,incongruent,0,3,0,True,38,0.38,0.7125148022939387,0.14645346999168396,0.11613481491804123,0.03031865507364273,0,3,True,True,0.12982803583145142,0.010171964168548597,34,0.34,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.8167818188667297,FAST CORRECT,0.14023759961128235,0.21091730892658234,1.0276991128921509
older_80_89,33824,6609,incongruent,0,3,0,True,42,0.42,1.3843444437192483,0.14530831575393677,0.09389857947826385,0.05140973627567291,0,3,True,True,0.11730639636516571,0.022693603634834303,31,0.31,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.652972400188446,SLOW CORRECT,0.1405217945575714,0.21690531075000763,0.8698776364326477
older_80_89,17612,3403,incongruent,3,2,3,True,46,0.46,1.088215336877274,0.14471566677093506,0.0862780436873436,0.05843762308359146,0,2,True,True,0.1160915270447731,0.02390847295522691,29,0.29,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6945019960403442,SLOW CORRECT,0.14232423901557922,0.136614128947258,0.8311160802841187
older_80_89,28459,2410,incongruent,0,3,0,True,42,0.42,0.9455762160003415,0.14693860709667206,0.10600078850984573,0.040937818586826324,0,3,True,True,0.11498076468706131,0.025019235312938704,34,0.34,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5036018490791321,SLOW CORRECT,0.141559436917305,0.2788393497467041,0.7824411988258362
older_80_89,23873,3403,congruent,3,3,3,True,12,0.12,0.9406501653615437,0.1452396959066391,0.07050961256027222,0.07473008334636688,0,3,False,False,0.0964432880282402,0.04355671197175981,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14102084934711456,1.1849825382232666,1.1849825382232666
older_80_89,14078,984,incongruent,1,3,1,True,31,0.31,0.7128136536210123,0.1445053219795227,0.09940528124570847,0.04510004073381424,0,3,True,True,0.11193566024303436,0.02806433975696565,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2583971619606018,FAST CORRECT,0.14074848592281342,0.5223196148872375,0.7807167768478394
older_80_89,34209,6609,congruent,3,3,3,True,10,0.1,0.8226725250879732,0.14596852660179138,0.0706668496131897,0.07530167698860168,0,3,False,False,0.09634894877672195,0.04365105122327806,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14162352681159973,1.325573205947876,1.325573205947876
older_80_89,12377,984,incongruent,3,0,3,True,42,0.42,1.0843990774112564,0.1430937498807907,0.07675305753946304,0.06634069234132767,0,0,True,True,0.11113551259040833,0.028864487409591688,22,0.22,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.681458592414856,SLOW CORRECT,0.14031445980072021,0.09276969730854034,0.7742283344268799
older_80_89,23707,6609,congruent,2,2,2,True,7,0.07,0.6939727410005558,0.14994806051254272,0.07631934434175491,0.07362871617078781,0,2,False,False,0.0964258536696434,0.04357414633035661,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.142269566655159,1.633302092552185,1.633302092552185
older_80_89,6530,2410,congruent,0,0,0,True,7,0.07,0.640156787464507,0.15139123797416687,0.07785855978727341,0.07353267818689346,0,0,False,False,0.09661261737346649,0.04338738262653352,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14336326718330383,1.6562591791152954,1.6562591791152954
older_80_89,26028,984,congruent,1,1,1,True,8,0.08,0.7388826649143796,0.14663228392601013,0.0756891742348671,0.07094310969114304,0,1,False,False,0.09660851210355759,0.04339148789644243,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14077287912368774,1.4877773523330688,1.4877773523330688
older_80_89,18027,6609,congruent,0,0,0,True,6,0.06,0.7533116363515867,0.15202032029628754,0.07896655797958374,0.0730537623167038,0,0,False,False,0.09641000628471375,0.04358999371528627,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14309914410114288,1.807040810585022,1.807040810585022
older_80_89,11323,2410,congruent,3,3,3,True,9,0.09,0.5505083242251212,0.1520184874534607,0.07108253985643387,0.08093594759702682,0,3,False,False,0.09622552990913391,0.0437744700908661,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1456216722726822,1.4685981273651123,1.4685981273651123
older_80_89,21466,984,incongruent,1,2,1,True,34,0.34,0.8872079110767754,0.14583097398281097,0.0938895121216774,0.051941461861133575,0,2,True,True,0.1069025993347168,0.033097400665283216,19,0.19,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.32633543014526367,SLOW CORRECT,0.14256228506565094,0.3380758464336395,0.6644113063812256
older_80_89,9410,2410,incongruent,0,1,0,True,49,0.49,0.9665559032702765,0.14352662861347198,0.08452747017145157,0.058999158442020416,0,1,True,True,0.11311398446559906,0.026886015534400953,33,0.33,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.7066965103149414,SLOW CORRECT,0.14005844295024872,0.08408644795417786,0.7907829880714417
older_80_89,22645,6609,congruent,2,2,2,True,7,0.07,0.6805925393390007,0.1497335135936737,0.07481467723846436,0.07491883635520935,0,2,False,False,0.09606143087148666,0.04393856912851335,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1423628181219101,1.6362955570220947,1.6362955570220947
older_80_89,25758,6609,incongruent,3,2,3,True,36,0.36,1.2035202405490526,0.14270250499248505,0.08711317181587219,0.055589333176612854,0,2,True,True,0.10897837579250336,0.031021624207496656,21,0.21,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.4703730046749115,SLOW CORRECT,0.14004072546958923,0.2404618263244629,0.7108348608016968
older_80_89,33337,6609,incongruent,1,3,1,True,26,0.26,0.8170020835926105,0.14465902745723724,0.11027204990386963,0.034386977553367615,0,3,True,True,0.11383158713579178,0.026168412864208235,12,0.12,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.08569248020648956,FAST CORRECT,0.1421707719564438,0.7138099670410156,0.7995024919509888
older_80_89,22794,984,incongruent,3,2,3,True,27,0.27,0.8789145303832264,0.14394354820251465,0.09119650721549988,0.05274704098701477,0,2,True,True,0.10811407119035721,0.031885928809642805,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.30827999114990234,SLOW CORRECT,0.14024017751216888,0.39439207315444946,0.702672004699707
older_80_89,968,984,congruent,3,3,3,True,10,0.1,1.0129155995526526,0.14932508766651154,0.07162665575742722,0.07769843190908432,0,3,False,False,0.09662725776433945,0.043372742235660566,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1439179927110672,1.357715368270874,1.357715368270874
older_80_89,5167,984,congruent,1,1,1,True,8,0.08,0.49458838955535067,0.15212447941303253,0.07432983815670013,0.0777946412563324,0,1,False,False,0.09649759531021118,0.04350240468978883,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14465130865573883,1.553446888923645,1.553446888923645
older_80_89,28958,984,incongruent,2,3,2,True,35,0.35000000000000003,0.7960038974631172,0.1476563811302185,0.09576243162155151,0.05189394950866699,0,3,True,True,0.11382180452346802,0.026178195476531996,23,0.23,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5620549321174622,FAST CORRECT,0.14351798593997955,0.24254775047302246,0.8046027421951294
older_80_89,18068,2410,incongruent,1,0,1,True,41,0.41000000000000003,1.1110229756973187,0.1468200832605362,0.0759168416261673,0.0709032416343689,0,0,True,True,0.11193372309207916,0.02806627690792085,21,0.21,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5040834546089172,SLOW CORRECT,0.14318308234214783,0.29026323556900024,0.7943466901779175
