candidate_id,seed_id,analysis_group,congruency,n_subjects,n_human_trials,n_human_errors,n_model_errors,human_error_rate,model_error_rate,human_median_rt,model_median_rt,wasserstein_all_s,wasserstein_correct_s,wasserstein_error_s,estimability
current__snapshot_nonaccum_exploratory,8,young_20_29,1,12,1870,136,1268,0.07327093606478158,0.6634457558477894,0.6257499999999999,0.6139200540619255,0.03371434527831876,0.03022151294608582,0.07967991804261203,ESTIMABLE
current__snapshot_nonaccum_exploratory,8,older_80_89,0,4,1883,19,17,0.01011926280264358,0.009018954016222575,0.8423749999999999,0.878707655971062,0.04665290398989018,0.046118798098290045,0.27984395238558035,ESTIMABLE
current__snapshot_nonaccum_exploratory,8,older_80_89,1,4,1867,76,1304,0.04088812742228673,0.6975731006180139,0.926375,0.9455187081733277,0.03518290257979314,0.04195337023033971,0.18744652564999642,ESTIMABLE
current__snapshot_nonaccum_exploratory,9,young_20_29,0,12,1874,32,12,0.015306845167956282,0.003111583204175807,0.5725416666666666,0.5525570118085195,0.030278174343150322,0.030577101260763677,0.059174341487551435,ESTIMABLE
current__snapshot_nonaccum_exploratory,9,young_20_29,1,12,1870,136,1284,0.07327093606478158,0.6888017606312239,0.6257499999999999,0.6132269975290338,0.03171479374740683,0.03708470291466132,0.0739831233929699,ESTIMABLE
current__snapshot_nonaccum_exploratory,9,older_80_89,0,4,1883,19,12,0.01011926280264358,0.006753407592839683,0.8423749999999999,0.8686118191644578,0.04456381673642268,0.044459196175325316,0.3688686944583154,ESTIMABLE
current__snapshot_nonaccum_exploratory,9,older_80_89,1,4,1867,76,1265,0.04088812742228673,0.6799358726517817,0.926375,0.9431011397777207,0.03005311013881827,0.03212470118063814,0.18432972430921893,ESTIMABLE
saved_current_gate_execution_reference,0,young_20_29,0,12,1874,32,41,0.015306845167956282,0.022359051208304653,0.5725416666666666,0.5865806837409938,0.03650703042147298,0.03700694162744232,0.05200943728186022,ESTIMABLE
saved_current_gate_execution_reference,0,young_20_29,1,12,1870,136,253,0.07327093606478158,0.128708543502293,0.6257499999999999,0.8305730924400653,0.20840816214161534,0.22783837353020828,0.11814912969694451,ESTIMABLE
saved_current_gate_execution_reference,0,older_80_89,0,4,1883,19,21,0.01011926280264358,0.010885038736492603,0.8423749999999999,0.8076960746758552,0.08361257848121087,0.08508676222719755,0.10193006701995258,ESTIMABLE
saved_current_gate_execution_reference,0,older_80_89,1,4,1867,76,97,0.04088812742228673,0.051591632008646304,0.926375,1.1154125571853089,0.16728565657030708,0.16838146101999696,0.19094363051731963,ESTIMABLE
saved_current_gate_execution_reference,1,young_20_29,0,12,1874,32,38,0.015306845167956282,0.01960988075864331,0.5725416666666666,0.582956444566397,0.03754195298445965,0.03815854608026706,0.02591534294312108,ESTIMABLE
saved_current_gate_execution_reference,1,young_20_29,1,12,1870,136,250,0.07327093606478158,0.1271264949820725,0.6257499999999999,0.8254891348871234,0.2101473448249902,0.22905086324840934,0.1194111421272713,ESTIMABLE
saved_current_gate_execution_reference,1,older_80_89,0,4,1883,19,15,0.01011926280264358,0.007589626176267683,0.8423749999999999,0.8120213586798641,0.07694103111694894,0.08097866353009994,0.3504815361282832,ESTIMABLE
saved_current_gate_execution_reference,1,older_80_89,1,4,1867,76,119,0.04088812742228673,0.06299365191873998,0.926375,1.1081874090707111,0.162844203043691,0.1652252536613876,0.19217425778343933,ESTIMABLE
saved_current_gate_execution_reference,2,young_20_29,0,12,1874,32,38,0.015306845167956282,0.019895633130132057,0.5725416666666666,0.5848286350312778,0.03652526925571768,0.03720293382588765,0.0224778102959477,ESTIMABLE
