age_group,analysis_group,trial_output_index,row_index,target_direction,flanker_direction,final_response,correct,rt,decision_time,t0,hard_first_crossing_channel,evidence_winner_at_crossing,state_winner_at_crossing,winner_runner_up_evidence_gap,winner_runner_up_state_gap,fallback_used,response_type,error_source_category,rt_quantile_bin
Young,young_20_29,7488,24565,1,0,0,False,0.4022365957979401,0.05,0.3522365957979401,0,0,0,1.5159493684768677,0.03818676620721817,False,flanker,evidence-origin,1
Young,young_20_29,7491,171768,2,3,2,True,0.81135527691567,0.08,0.73135527691567,3,3,3,0.9915921688079834,0.039614155888557434,False,target,correct,5
Young,young_20_29,7496,28241,0,1,0,True,0.493261804130455,0.08,0.413261804130455,1,1,1,0.804363489151001,0.036581382155418396,False,target,correct,1
Young,young_20_29,7499,142913,0,1,0,True,0.7848657033216737,0.08,0.7048657033216738,1,1,1,0.9223893880844116,0.036744311451911926,False,target,correct,5
Young,young_20_29,7500,10793,0,3,0,True,0.6221983476377138,0.06,0.5621983476377137,3,3,3,1.0739432573318481,0.035362645983695984,False,target,correct,3
Young,young_20_29,7502,61730,1,0,0,False,0.5596163719214634,0.05,0.5096163719214634,0,0,0,1.4807990789413452,0.037892647087574005,False,flanker,evidence-origin,2
Young,young_20_29,7504,38512,3,1,3,True,0.6655988519022881,0.11,0.5555988519022881,1,1,1,0.5936589241027832,0.03385157883167267,False,target,correct,4
Young,young_20_29,7506,12722,1,2,1,True,0.5492053915505795,0.11,0.43920539155057947,2,2,2,0.42038077116012573,0.03352465480566025,False,target,correct,2
Young,young_20_29,7508,148401,3,2,3,True,0.6890463635353936,0.08,0.6090463635353937,2,2,2,1.0317656993865967,0.03938164561986923,False,target,correct,4
Young,young_20_29,7509,15324,1,2,1,True,0.8698025451748468,0.14,0.7298025451748468,2,2,2,0.3432628810405731,0.03351564705371857,False,target,correct,5
Young,young_20_29,7512,85266,2,0,0,False,0.527777006782659,0.04,0.48777700678265906,0,0,0,1.33795964717865,0.031593166291713715,False,flanker,evidence-origin,2
Young,young_20_29,7514,16469,0,3,0,True,0.7210141073868582,0.11,0.6110141073868582,3,3,3,0.34702202677726746,0.030988909304142,False,target,correct,4
Young,young_20_29,7515,62377,0,2,2,False,0.40151893659135235,0.1,0.3015189365913523,2,2,2,0.494827002286911,0.02847946435213089,False,flanker,evidence-origin,1
Young,young_20_29,7519,9462,3,0,3,True,0.8091295771942552,0.08,0.7291295771942552,0,0,0,0.701245903968811,0.030518248677253723,False,target,correct,5
Young,young_20_29,7520,159882,3,0,3,True,0.7189662890855512,0.07,0.6489662890855512,0,0,0,1.1420269012451172,0.038681767880916595,False,target,correct,4
Young,young_20_29,7521,54353,2,0,2,True,0.6817261352650731,0.04,0.641726135265073,0,0,0,1.3065857887268066,0.0313512459397316,False,target,correct,4
Young,young_20_29,7522,73673,2,3,3,False,0.6486501962558053,0.05,0.5986501962558053,3,3,3,1.3966856002807617,0.03749643266201019,False,flanker,evidence-origin,3
Young,young_20_29,7523,14652,0,1,0,True,0.6294418391719754,0.09,0.5394418391719754,1,1,1,0.8727821111679077,0.03883851319551468,False,target,correct,3
Young,young_20_29,7529,91499,2,3,2,True,0.6902082652900381,0.1,0.5902082652900381,3,3,3,0.6074765920639038,0.03384660929441452,False,target,correct,4
Young,young_20_29,7531,25916,0,3,0,True,0.6683747348202884,0.07,0.5983747348202884,3,3,3,0.8619922399520874,0.03446275740861893,False,target,correct,4
Young,young_20_29,7533,17530,1,3,1,True,0.5861723304486519,0.08,0.506172330448652,3,3,3,0.39987409114837646,0.023154400289058685,False,target,correct,2
Young,young_20_29,7537,134393,0,3,3,False,0.6780013325628992,0.05,0.6280013325628991,3,3,3,1.128994107246399,0.031612858176231384,False,flanker,evidence-origin,4
Young,young_20_29,7538,40934,2,1,2,True,1.356082596664007,0.77,0.5860825966640071,2,2,2,0.19974133372306824,0.01590355485677719,False,target,correct,5
Young,young_20_29,7540,12306,3,2,3,True,0.6673524258044163,0.08,0.5873524258044164,2,2,2,1.0265690088272095,0.039125069975852966,False,target,correct,4
Young,young_20_29,7541,124546,3,2,3,True,0.3638569693537484,0.08,0.2838569693537484,2,2,2,0.9658434987068176,0.03774857521057129,False,target,correct,1
Young,young_20_29,7543,109327,0,2,2,False,0.8181369573631865,0.08,0.7381369573631865,2,2,2,0.8201698660850525,0.03340621292591095,False,flanker,evidence-origin,5
Young,young_20_29,7544,962,0,1,0,True,0.6530494758307541,0.1,0.5530494758307541,1,1,1,0.6705299615859985,0.034993916749954224,False,target,correct,3
Young,young_20_29,7545,7740,3,2,3,True,0.7539258991025888,0.1,0.6539258991025888,2,2,2,0.7728925347328186,0.03740306943655014,False,target,correct,5
Young,young_20_29,7547,16565,1,2,1,True,0.6179536587055396,0.11,0.5079536587055397,2,2,2,0.49139848351478577,0.03430725634098053,False,target,correct,3
Young,young_20_29,7549,30768,3,1,3,True,0.5911530938501863,0.08,0.5111530938501864,1,1,1,0.7888268232345581,0.03320736438035965,False,target,correct,2
Young,young_20_29,7551,86891,1,3,3,False,0.7259413393016534,0.06,0.6659413393016533,3,3,3,1.1087043285369873,0.034322589635849,False,flanker,evidence-origin,4
Young,young_20_29,7552,14685,1,2,1,True,0.8880762003303625,0.09,0.7980762003303625,2,2,2,0.5385734438896179,0.03156760334968567,False,target,correct,5
Young,young_20_29,7554,27837,3,0,0,False,0.6709305011354713,0.04,0.6309305011354712,0,0,0,1.501784086227417,0.03295864164829254,False,flanker,evidence-origin,4
Young,young_20_29,7557,85426,0,1,0,True,0.5446429079207512,0.05,0.4946429079207512,1,1,1,1.3318543434143066,0.0364764928817749,False,target,correct,2
Young,young_20_29,7559,58635,2,3,3,False,0.6063098327153856,0.04,0.5663098327153856,3,3,3,1.4480539560317993,0.033282361924648285,False,flanker,evidence-origin,3
Young,young_20_29,7560,111069,1,0,0,False,0.6435861732840649,0.05,0.5935861732840648,0,0,0,1.2905807495117188,0.03453882783651352,False,flanker,evidence-origin,3
Young,young_20_29,7562,5819,1,3,3,False,0.693660379984114,0.07,0.623660379984114,3,3,3,0.8892068862915039,0.03354065120220184,False,flanker,evidence-origin,4
Young,young_20_29,7563,78536,2,0,0,False,0.5715910831982728,0.04,0.5315910831982728,0,0,0,1.5154207944869995,0.034134216606616974,False,flanker,evidence-origin,2
Young,young_20_29,7565,1660,0,2,2,False,0.7630993831369263,0.15,0.6130993831369262,2,2,2,0.34681907296180725,0.03249073028564453,False,flanker,evidence-origin,5
Young,young_20_29,7566,73706,2,0,0,False,0.6052077692730287,0.06,0.5452077692730286,0,0,0,1.1427137851715088,0.03630056977272034,False,flanker,evidence-origin,3
Young,young_20_29,7568,137971,1,2,1,True,0.6615809372873286,0.1,0.5615809372873286,2,2,2,0.5306077003479004,0.03457660973072052,False,target,correct,4
Young,young_20_29,7569,88119,0,3,0,True,0.5579602935405531,0.1,0.4579602935405531,3,3,3,0.5555978417396545,0.032253168523311615,False,target,correct,2
Young,young_20_29,7570,135715,1,3,1,True,0.47382180794923856,0.06,0.41382180794923856,3,3,3,1.1120800971984863,0.035356536507606506,False,target,correct,1
Young,young_20_29,7572,53328,2,3,2,True,0.5086729235195071,0.08,0.4286729235195071,3,3,3,0.8491593599319458,0.03555704653263092,False,target,correct,1
Young,young_20_29,7577,166806,2,0,0,False,0.5923221605842117,0.05,0.5423221605842117,0,0,0,1.1437489986419678,0.0326913520693779,False,flanker,evidence-origin,2
Young,young_20_29,7586,10551,2,3,3,False,0.6505800230261731,0.04,0.6105800230261731,3,3,3,1.6196599006652832,0.035603202879428864,False,flanker,evidence-origin,3
Young,young_20_29,7590,16460,0,3,0,True,0.6281174988668538,0.07,0.5581174988668538,3,3,3,0.8305675983428955,0.03340119868516922,False,target,correct,3
Young,young_20_29,7591,1093,3,1,1,False,0.7022967334884928,0.06,0.6422967334884928,1,1,1,0.9204875230789185,0.02991441637277603,False,flanker,evidence-origin,4
Young,young_20_29,7592,21982,2,1,2,True,0.47759533070910526,0.09,0.38759533070910523,1,1,1,0.7948493957519531,0.03477853536605835,False,target,correct,1
Young,young_20_29,7593,89525,2,0,2,True,0.6334939265715073,0.08,0.5534939265715073,0,0,0,0.8367016911506653,0.03460905700922012,False,target,correct,3
Young,young_20_29,7594,29278,0,2,2,False,0.7687450826735773,0.16,0.6087450826735773,2,2,2,0.33671292662620544,0.031206190586090088,False,flanker,evidence-origin,5
Young,young_20_29,7595,3923,0,2,2,False,0.41938446296085574,0.12,0.29938446296085575,2,2,2,0.48522713780403137,0.032139480113983154,False,flanker,evidence-origin,1
Young,young_20_29,7597,26993,2,3,3,False,0.8047304366546955,0.08,0.7247304366546955,3,3,3,1.156959056854248,0.04281284660100937,False,flanker,evidence-origin,5
Young,young_20_29,7598,126239,0,3,0,True,0.39442327111996317,0.11,0.2844232711199632,3,3,3,0.4858091473579407,0.03325546532869339,False,target,correct,1
Young,young_20_29,7599,74414,3,1,3,True,0.7250640865956134,0.11,0.6150640865956134,1,1,1,0.5005571246147156,0.029565982520580292,False,target,correct,4
Young,young_20_29,7601,16062,1,2,1,True,0.6542782213937742,0.05,0.6042782213937742,2,2,2,1.1040464639663696,0.03218914568424225,False,target,correct,3
Young,young_20_29,7602,11636,2,1,2,True,0.6555387161343736,0.03,0.6255387161343736,1,1,1,1.7016513347625732,0.03162369877099991,False,target,correct,3
Young,young_20_29,7604,21727,1,2,1,True,0.6122057202605595,0.08,0.5322057202605596,2,2,2,0.6872949600219727,0.03176793456077576,False,target,correct,3
Young,young_20_29,7606,97050,0,2,2,False,0.6822500011391376,0.05,0.6322500011391375,2,2,2,1.2627848386764526,0.03333380073308945,False,flanker,evidence-origin,4
Young,young_20_29,7607,25623,3,0,0,False,0.7154143865144094,0.05,0.6654143865144093,0,0,0,1.505715012550354,0.03860419988632202,False,flanker,evidence-origin,4
Young,young_20_29,7609,93640,3,0,3,True,0.798410858298607,0.08,0.7184108582986071,0,0,0,1.1262515783309937,0.041508957743644714,False,target,correct,5
Young,young_20_29,7612,50764,3,1,1,False,0.7295122939108873,0.07,0.6595122939108873,1,1,1,0.8880738019943237,0.03187812864780426,False,flanker,evidence-origin,4
Young,young_20_29,7613,25471,0,1,0,True,0.6840485258317677,0.06,0.6240485258317676,1,1,1,1.0056324005126953,0.03241008520126343,False,target,correct,4
Young,young_20_29,7614,145321,0,3,0,True,1.2665567764556942,0.72,0.5465567764556942,0,0,0,0.907330334186554,0.022030092775821686,False,target,correct,5
Young,young_20_29,7615,11822,1,3,3,False,0.6047385499950715,0.05,0.5547385499950714,3,3,3,1.263741135597229,0.03313203901052475,False,flanker,evidence-origin,3
Young,young_20_29,7616,164201,0,1,0,True,0.8815898072238582,0.16,0.7215898072238581,1,1,1,0.3935087025165558,0.03281359374523163,False,target,correct,5
Young,young_20_29,7617,26324,2,1,2,True,0.3110762502140068,0.06,0.2510762502140068,1,1,1,1.2821987867355347,0.03873629868030548,False,target,correct,1
Young,young_20_29,7618,18363,3,0,3,True,0.6843430760785306,0.07,0.6143430760785307,0,0,0,0.8708153367042542,0.03237355500459671,False,target,correct,4
Young,young_20_29,7620,32199,3,0,0,False,0.6089749182233142,0.04,0.5689749182233141,0,0,0,1.4748173952102661,0.03286360949277878,False,flanker,evidence-origin,3
Young,young_20_29,7621,112041,2,3,2,True,0.7077228635713135,0.1,0.6077228635713136,3,3,3,0.7151315212249756,0.03582840412855148,False,target,correct,4
Young,young_20_29,7622,24680,1,2,1,True,0.43917836496302487,0.06,0.37917836496302487,2,2,2,0.8822411894798279,0.0301431342959404,False,target,correct,1
Young,young_20_29,7626,4438,1,3,3,False,0.7015467580846813,0.07,0.6315467580846812,3,3,3,0.814609706401825,0.03198954463005066,False,flanker,evidence-origin,4
Young,young_20_29,7627,4743,3,1,3,True,0.5283813212443399,0.05,0.4783813212443399,1,1,1,0.88938969373703,0.0262579545378685,False,target,correct,2
Young,young_20_29,7628,6926,1,0,0,False,0.5722627922604523,0.04,0.5322627922604523,0,0,0,1.6144999265670776,0.03677181154489517,False,flanker,evidence-origin,2
Young,young_20_29,7632,157318,2,1,2,True,0.5626477752771488,0.06,0.5026477752771488,1,1,1,1.0745279788970947,0.03413231670856476,False,target,correct,2
Young,young_20_29,7634,5915,1,2,1,True,0.4151402144282633,0.05,0.36514021442826333,2,2,2,0.8875811100006104,0.026541531085968018,False,target,correct,1
Young,young_20_29,7637,3649,0,1,0,True,0.6665023927044124,0.06,0.6065023927044124,1,1,1,1.0107612609863281,0.03280572593212128,False,target,correct,4
Young,young_20_29,7638,109,1,3,1,True,0.5459440749978102,0.07,0.47594407499781016,3,3,3,0.585580587387085,0.026348210871219635,False,target,correct,2
Young,young_20_29,7639,16012,1,2,1,True,0.5686497369264552,0.08,0.48864973692645514,2,2,2,0.9210270047187805,0.037917234003543854,False,target,correct,2
Young,young_20_29,7642,19604,3,0,3,True,0.827226050626962,0.08,0.747226050626962,0,0,0,0.9195376634597778,0.03559539467096329,False,target,correct,5
Young,young_20_29,7643,20780,0,1,0,True,0.6096259207239662,0.17,0.4396259207239661,1,1,1,0.31009066104888916,0.03541967272758484,False,target,correct,3
Young,young_20_29,7644,8858,0,3,3,False,0.7277768185291207,0.07,0.6577768185291206,3,3,3,0.9973019957542419,0.03646751493215561,False,flanker,evidence-origin,4
Young,young_20_29,7645,137096,2,0,2,True,0.4147308191920869,0.07,0.34473081919208687,0,0,0,0.7201018929481506,0.02803952246904373,False,target,correct,1
Young,young_20_29,7653,36756,0,2,2,False,0.5504305679591363,0.06,0.49043056795913625,2,2,2,1.0981780290603638,0.03438441455364227,False,flanker,evidence-origin,2
Young,young_20_29,7655,98264,2,3,3,False,0.7898249520015009,0.05,0.7398249520015009,3,3,3,1.4601064920425415,0.037728264927864075,False,flanker,evidence-origin,5
Young,young_20_29,7656,32079,2,0,2,True,0.6710474198148965,0.06,0.6110474198148965,0,0,0,0.9078001379966736,0.030007414519786835,False,target,correct,4
Young,young_20_29,7657,8195,3,1,1,False,0.6335121923290755,0.03,0.6035121923290755,1,1,1,1.407041311264038,0.029243655502796173,False,flanker,evidence-origin,3
Young,young_20_29,7658,44208,2,1,1,False,0.4494408523372144,0.08,0.3694408523372144,1,1,1,0.8526448607444763,0.03267428278923035,False,flanker,evidence-origin,1
Young,young_20_29,7659,63049,3,2,3,True,0.4461890344401145,0.06,0.3861890344401145,2,2,2,1.0957093238830566,0.03361695259809494,False,target,correct,1
Young,young_20_29,7661,20577,3,0,3,True,0.6620908397109273,0.07,0.5920908397109272,0,0,0,1.0753278732299805,0.03578803688287735,False,target,correct,4
Young,young_20_29,7662,35310,3,1,3,True,0.5823610069823515,0.08,0.5023610069823515,1,1,1,0.7984610795974731,0.033668071031570435,False,target,correct,2
Young,young_20_29,7663,118229,1,0,0,False,0.6819289030671227,0.06,0.6219289030671227,0,0,0,1.3045638799667358,0.039506807923316956,False,flanker,evidence-origin,4
Young,young_20_29,7664,16881,0,1,0,True,0.7390820393872821,0.12,0.6190820393872821,1,1,1,0.6311899423599243,0.03988651931285858,False,target,correct,4
Young,young_20_29,7665,21967,1,2,1,True,0.65776322707908,0.11,0.54776322707908,2,2,2,0.6529619693756104,0.0361136794090271,False,target,correct,3
Young,young_20_29,7667,17515,3,0,0,False,0.7381074930231697,0.06,0.6781074930231696,0,0,0,1.436590313911438,0.04181400686502457,False,flanker,evidence-origin,4
Young,young_20_29,7670,70555,1,0,0,False,0.6171715728671656,0.03,0.5871715728671656,0,0,0,1.813375473022461,0.03288392722606659,False,flanker,evidence-origin,3
Young,young_20_29,7671,17775,0,1,0,True,0.8619233243773233,0.11,0.7519233243773233,1,1,1,0.32022824883461,0.03216960281133652,False,target,correct,5
Young,young_20_29,7672,107750,0,3,0,True,0.5971305178193534,0.12,0.47713051781935345,3,3,3,0.2671215236186981,0.02814193069934845,False,target,correct,3
Young,young_20_29,7674,188541,0,3,0,True,0.580272757242566,0.07,0.510272757242566,3,3,3,0.971448540687561,0.036963820457458496,False,target,correct,2
Young,young_20_29,7675,42239,3,1,3,True,0.6178872459506015,0.06,0.5578872459506015,1,1,1,0.612760603427887,0.022055521607398987,False,target,correct,3
Young,young_20_29,7676,26605,0,2,2,False,0.9438806839253323,0.22,0.7238806839253323,2,0,2,0.048450738191604614,0.01997244358062744,False,flanker,accumulator-origin,5
Young,young_20_29,7677,120261,3,2,3,True,0.631989384521851,0.09,0.5419893845218511,2,2,2,0.8688387870788574,0.03767065703868866,False,target,correct,3
Young,young_20_29,7679,26562,1,2,1,True,0.6682966895508496,0.11,0.5582966895508497,2,2,2,0.3358396291732788,0.029892534017562866,False,target,correct,4
Young,young_20_29,7680,169019,1,0,0,False,0.5472104565696977,0.05,0.4972104565696977,0,0,0,1.4857306480407715,0.03880421817302704,False,flanker,evidence-origin,2
Young,young_20_29,7684,6116,1,0,0,False,0.6528324148229626,0.04,0.6128324148229626,0,0,0,1.6974506378173828,0.03625013679265976,False,flanker,evidence-origin,3
Young,young_20_29,7688,137029,0,1,0,True,0.6914333311115507,0.11,0.5814333311115507,1,1,1,0.4923585057258606,0.036079131066799164,False,target,correct,4
Young,young_20_29,7689,62593,2,0,2,True,0.4992724673892459,0.07,0.4292724673892459,0,0,0,0.9329350590705872,0.03359076380729675,False,target,correct,1
Young,young_20_29,7692,145171,1,3,1,True,0.7683671694011235,0.05,0.7183671694011234,3,3,3,0.8719750642776489,0.026502899825572968,False,target,correct,5
Young,young_20_29,7694,18252,2,1,1,False,0.5892716562589658,0.06,0.5292716562589659,1,1,1,0.9593738317489624,0.029712744057178497,False,flanker,evidence-origin,2
Young,young_20_29,7695,86069,1,3,1,True,0.5040305713324261,0.09,0.41403057133242616,3,3,3,0.7016750574111938,0.03273802250623703,False,target,correct,1
Young,young_20_29,7697,74689,2,3,3,False,0.6308713137213736,0.06,0.5708713137213737,3,3,3,1.0943866968154907,0.035644784569740295,False,flanker,evidence-origin,3
Young,young_20_29,7698,14970,1,2,1,True,0.5387589141284815,0.07,0.46875891412848153,2,2,2,0.8325835466384888,0.03246549516916275,False,target,correct,2
Young,young_20_29,7699,136818,2,0,0,False,0.33723668903110576,0.04,0.2972366890311058,0,0,0,1.3945306539535522,0.032164670526981354,False,flanker,evidence-origin,1
Young,young_20_29,7702,53238,3,1,3,True,0.6286259928090706,0.12,0.5086259928090706,1,1,1,0.4460752010345459,0.031369857490062714,False,target,correct,3
Young,young_20_29,7707,165040,2,1,2,True,0.5138046450742708,0.12,0.3938046450742708,1,1,1,0.5695346593856812,0.03671661764383316,False,target,correct,1
Young,young_20_29,7710,30749,0,3,0,True,0.7982655806347193,0.09,0.7082655806347193,3,3,3,0.5634640455245972,0.03170175105333328,False,target,correct,5
Young,young_20_29,7711,92708,0,2,0,True,0.5596501314014017,0.16,0.3996501314014017,2,2,2,0.10943830013275146,0.02146778255701065,False,target,correct,2
Young,young_20_29,7712,27000,3,1,1,False,0.6105347375768403,0.06,0.5505347375768403,1,1,1,0.9635437726974487,0.030285298824310303,False,flanker,evidence-origin,3
