null_model,simulation,transition,population_mean_risk_difference
generic_previous_error,224,I_to_I,0.04907081365527244
generic_previous_error,225,C_to_C,0.009597567858511218
generic_previous_error,225,I_to_C,0.012498437217215571
generic_previous_error,225,C_to_I,0.039035368495305714
generic_previous_error,225,I_to_I,0.04812497710728667
generic_previous_error,226,C_to_C,0.011147574812601648
generic_previous_error,226,I_to_C,0.013646464538260294
generic_previous_error,226,C_to_I,0.04440823862963592
generic_previous_error,226,I_to_I,0.04850598808813089
generic_previous_error,227,C_to_C,0.00983923096501729
generic_previous_error,227,I_to_C,0.012882624403393456
generic_previous_error,227,C_to_I,0.04441078162755339
generic_previous_error,227,I_to_I,0.04878786400054561
generic_previous_error,228,C_to_C,0.010106523825438606
generic_previous_error,228,I_to_C,0.012795460840324424
generic_previous_error,228,C_to_I,0.04561924820440249
generic_previous_error,228,I_to_I,0.05176345224851069
generic_previous_error,229,C_to_C,0.009603815698193664
generic_previous_error,229,I_to_C,0.013420343658135072
generic_previous_error,229,C_to_I,0.04388263392974409
generic_previous_error,229,I_to_I,0.04884140187409825
generic_previous_error,230,C_to_C,0.00936521122874454
generic_previous_error,230,I_to_C,0.01145262432398775
generic_previous_error,230,C_to_I,0.041941345401462084
generic_previous_error,230,I_to_I,0.049105253562396
generic_previous_error,231,C_to_C,0.007157487865724453
generic_previous_error,231,I_to_C,0.010646919248484817
generic_previous_error,231,C_to_I,0.045908492817075736
generic_previous_error,231,I_to_I,0.05005918165753891
generic_previous_error,232,C_to_C,0.010300887086778414
generic_previous_error,232,I_to_C,0.012187694549558752
generic_previous_error,232,C_to_I,0.04294609934880598
generic_previous_error,232,I_to_I,0.04961955193795211
generic_previous_error,233,C_to_C,0.010128785680268905
generic_previous_error,233,I_to_C,0.012906323755401345
generic_previous_error,233,C_to_I,0.04516437675308926
generic_previous_error,233,I_to_I,0.0481703937853287
generic_previous_error,234,C_to_C,0.008025884851254668
generic_previous_error,234,I_to_C,0.01250025654166222
generic_previous_error,234,C_to_I,0.0430140494359206
generic_previous_error,234,I_to_I,0.04669255412609928
generic_previous_error,235,C_to_C,0.01100966146540804
generic_previous_error,235,I_to_C,0.011854166566338203
generic_previous_error,235,C_to_I,0.042369856446137236
generic_previous_error,235,I_to_I,0.04742157708104953
generic_previous_error,236,C_to_C,0.009214309168739701
generic_previous_error,236,I_to_C,0.01132673342973671
generic_previous_error,236,C_to_I,0.04550082257287608
generic_previous_error,236,I_to_I,0.048242700275119565
generic_previous_error,237,C_to_C,0.01038910944770125
generic_previous_error,237,I_to_C,0.01197485700173351
generic_previous_error,237,C_to_I,0.041199745371720435
generic_previous_error,237,I_to_I,0.048981034697990686
generic_previous_error,238,C_to_C,0.009967153987084854
generic_previous_error,238,I_to_C,0.013088143850581388
generic_previous_error,238,C_to_I,0.04545211163553279
generic_previous_error,238,I_to_I,0.04978710050227907
generic_previous_error,239,C_to_C,0.008513244551652173
generic_previous_error,239,I_to_C,0.012181992457309018
generic_previous_error,239,C_to_I,0.04311285141494901
generic_previous_error,239,I_to_I,0.048537020003071765
generic_previous_error,240,C_to_C,0.01036641307514042
generic_previous_error,240,I_to_C,0.013796471161036293
generic_previous_error,240,C_to_I,0.046967849975668365
generic_previous_error,240,I_to_I,0.04734232205779755
generic_previous_error,241,C_to_C,0.0076796607866115455
generic_previous_error,241,I_to_C,0.011512254176158842
generic_previous_error,241,C_to_I,0.044497468162950145
generic_previous_error,241,I_to_I,0.048420798891695205
generic_previous_error,242,C_to_C,0.008071042412765642
generic_previous_error,242,I_to_C,0.011314704824966212
generic_previous_error,242,C_to_I,0.04800403128657032
generic_previous_error,242,I_to_I,0.04771020259663525
generic_previous_error,243,C_to_C,0.009352913248676873
generic_previous_error,243,I_to_C,0.013129487392523
generic_previous_error,243,C_to_I,0.04229933161937193
generic_previous_error,243,I_to_I,0.04733872778696675
generic_previous_error,244,C_to_C,0.007593065453135924
generic_previous_error,244,I_to_C,0.012905007710901698
generic_previous_error,244,C_to_I,0.04284631954216959
generic_previous_error,244,I_to_I,0.047985280280835145
generic_previous_error,245,C_to_C,0.007793493141395519
generic_previous_error,245,I_to_C,0.013627265794486278
generic_previous_error,245,C_to_I,0.04832278923844326
generic_previous_error,245,I_to_I,0.04582518086976954
generic_previous_error,246,C_to_C,0.009522096132503476
generic_previous_error,246,I_to_C,0.01284337061115166
generic_previous_error,246,C_to_I,0.04200458739752743
generic_previous_error,246,I_to_I,0.04776681894101079
generic_previous_error,247,C_to_C,0.010136683053374642
generic_previous_error,247,I_to_C,0.013486788974035002
generic_previous_error,247,C_to_I,0.04475142685978896
generic_previous_error,247,I_to_I,0.045955059923619986
generic_previous_error,248,C_to_C,0.009821088767369377
generic_previous_error,248,I_to_C,0.011866222097205704
generic_previous_error,248,C_to_I,0.04747816438098342
generic_previous_error,248,I_to_I,0.047470302377739165
generic_previous_error,249,C_to_C,0.010001984727438018
generic_previous_error,249,I_to_C,0.01198787228577323
generic_previous_error,249,C_to_I,0.04215645255703297
generic_previous_error,249,I_to_I,0.05067984106716973
generic_previous_error,250,C_to_C,0.008426440912655155
generic_previous_error,250,I_to_C,0.012353908058154268
generic_previous_error,250,C_to_I,0.04397028099017191
generic_previous_error,250,I_to_I,0.05201513983498494
generic_previous_error,251,C_to_C,0.008131370919058294
generic_previous_error,251,I_to_C,0.012885617531161318
generic_previous_error,251,C_to_I,0.04325436518935671
generic_previous_error,251,I_to_I,0.04686777116249707
generic_previous_error,252,C_to_C,0.00896032452309076
generic_previous_error,252,I_to_C,0.013048577562251733
generic_previous_error,252,C_to_I,0.04549833917981555
generic_previous_error,252,I_to_I,0.04765781946080542
generic_previous_error,253,C_to_C,0.009072864784399772
generic_previous_error,253,I_to_C,0.013327032770098468
generic_previous_error,253,C_to_I,0.046843336537260694
generic_previous_error,253,I_to_I,0.04953018124376026
generic_previous_error,254,C_to_C,0.01003840659040539
generic_previous_error,254,I_to_C,0.014022582471800054
generic_previous_error,254,C_to_I,0.04196168509377787
generic_previous_error,254,I_to_I,0.049423984470437526
generic_previous_error,255,C_to_C,0.01118577391266497
generic_previous_error,255,I_to_C,0.01397723748529633
generic_previous_error,255,C_to_I,0.04630387251816587
generic_previous_error,255,I_to_I,0.04857001334079606
generic_previous_error,256,C_to_C,0.010760734803017888
generic_previous_error,256,I_to_C,0.01280563593745974
generic_previous_error,256,C_to_I,0.041616935153764474
generic_previous_error,256,I_to_I,0.05028589336980456
generic_previous_error,257,C_to_C,0.009444532659177517
generic_previous_error,257,I_to_C,0.013446059380090008
generic_previous_error,257,C_to_I,0.044517965457017694
generic_previous_error,257,I_to_I,0.04940223208107034
generic_previous_error,258,C_to_C,0.009120379962614448
generic_previous_error,258,I_to_C,0.012465513591404598
generic_previous_error,258,C_to_I,0.04240807122679337
generic_previous_error,258,I_to_I,0.0498980884303137
generic_previous_error,259,C_to_C,0.011181702533154028
generic_previous_error,259,I_to_C,0.013089948568054168
generic_previous_error,259,C_to_I,0.03925344721123789
generic_previous_error,259,I_to_I,0.04707557217426511
generic_previous_error,260,C_to_C,0.008283733720303619
generic_previous_error,260,I_to_C,0.011354493120804263
generic_previous_error,260,C_to_I,0.042262857694075506
generic_previous_error,260,I_to_I,0.05010125761376678
generic_previous_error,261,C_to_C,0.00999829367859484
generic_previous_error,261,I_to_C,0.012330100181090022
generic_previous_error,261,C_to_I,0.04566499393996999
generic_previous_error,261,I_to_I,0.047876704624240936
generic_previous_error,262,C_to_C,0.010841854921727826
generic_previous_error,262,I_to_C,0.012175891707343532
generic_previous_error,262,C_to_I,0.04446721606803411
generic_previous_error,262,I_to_I,0.04368856382259499
generic_previous_error,263,C_to_C,0.010318266369419094
generic_previous_error,263,I_to_C,0.01399680885810052
generic_previous_error,263,C_to_I,0.04629487849528637
generic_previous_error,263,I_to_I,0.0474347507661079
generic_previous_error,264,C_to_C,0.011068456159811432
generic_previous_error,264,I_to_C,0.011685476115556625
generic_previous_error,264,C_to_I,0.04181401497892529
generic_previous_error,264,I_to_I,0.05009898285314811
generic_previous_error,265,C_to_C,0.009570976418520628
generic_previous_error,265,I_to_C,0.012899576399437996
generic_previous_error,265,C_to_I,0.03938149374364771
generic_previous_error,265,I_to_I,0.04856049701563573
generic_previous_error,266,C_to_C,0.008964231175287714
generic_previous_error,266,I_to_C,0.012882622457831927
generic_previous_error,266,C_to_I,0.04300799813493353
generic_previous_error,266,I_to_I,0.04669410377441965
generic_previous_error,267,C_to_C,0.009293954915343626
generic_previous_error,267,I_to_C,0.012713421376851249
generic_previous_error,267,C_to_I,0.042298503597133476
generic_previous_error,267,I_to_I,0.04936745767536538
generic_previous_error,268,C_to_C,0.010747741410773358
generic_previous_error,268,I_to_C,0.011494243349014659
generic_previous_error,268,C_to_I,0.042507363742011764
generic_previous_error,268,I_to_I,0.046260482888701666
generic_previous_error,269,C_to_C,0.009238265914721256
generic_previous_error,269,I_to_C,0.013385276416798705
generic_previous_error,269,C_to_I,0.042380486703634646
generic_previous_error,269,I_to_I,0.04781993575701262
generic_previous_error,270,C_to_C,0.010196470424654581
generic_previous_error,270,I_to_C,0.011776374416933329
generic_previous_error,270,C_to_I,0.03604678709026921
generic_previous_error,270,I_to_I,0.048526323646012906
generic_previous_error,271,C_to_C,0.011330778639922394
generic_previous_error,271,I_to_C,0.01253430363127377
generic_previous_error,271,C_to_I,0.04364787764381983
generic_previous_error,271,I_to_I,0.046797104664248274
generic_previous_error,272,C_to_C,0.00899491698803665
generic_previous_error,272,I_to_C,0.01337044615617587
generic_previous_error,272,C_to_I,0.04418804738682401
generic_previous_error,272,I_to_I,0.04889170297620227
generic_previous_error,273,C_to_C,0.009590965228355479
generic_previous_error,273,I_to_C,0.013803908685631106
generic_previous_error,273,C_to_I,0.04549930337004229
generic_previous_error,273,I_to_I,0.04654511975024041
generic_previous_error,274,C_to_C,0.00927295967848548
generic_previous_error,274,I_to_C,0.013240525759120004
generic_previous_error,274,C_to_I,0.0436940615569061
generic_previous_error,274,I_to_I,0.047677253049365965
generic_previous_error,275,C_to_C,0.009245576025683308
generic_previous_error,275,I_to_C,0.01288947146742237
generic_previous_error,275,C_to_I,0.04470163115894902
generic_previous_error,275,I_to_I,0.04868631417781024
generic_previous_error,276,C_to_C,0.009432839790043345
generic_previous_error,276,I_to_C,0.013082017968622305
generic_previous_error,276,C_to_I,0.043027056486847105
generic_previous_error,276,I_to_I,0.048989131945803385
generic_previous_error,277,C_to_C,0.009301031257016881
generic_previous_error,277,I_to_C,0.01321732761510384
generic_previous_error,277,C_to_I,0.041138335809217844
generic_previous_error,277,I_to_I,0.04773618039700275
generic_previous_error,278,C_to_C,0.008705064924494734
generic_previous_error,278,I_to_C,0.011507121576899215
generic_previous_error,278,C_to_I,0.04063105233938491
generic_previous_error,278,I_to_I,0.0471570612977756
generic_previous_error,279,C_to_C,0.009490134117376642
generic_previous_error,279,I_to_C,0.013150116814566253
generic_previous_error,279,C_to_I,0.04417136356442327
generic_previous_error,279,I_to_I,0.04821229054566095
generic_previous_error,280,C_to_C,0.008722514957561264
generic_previous_error,280,I_to_C,0.013143728608205778
generic_previous_error,280,C_to_I,0.042986527171962975
generic_previous_error,280,I_to_I,0.04753980991701783
generic_previous_error,281,C_to_C,0.01087262774063131
generic_previous_error,281,I_to_C,0.013136011522899801
generic_previous_error,281,C_to_I,0.04507465760932955
generic_previous_error,281,I_to_I,0.048487318913722356
generic_previous_error,282,C_to_C,0.01120056112266494
generic_previous_error,282,I_to_C,0.013598795689676112
generic_previous_error,282,C_to_I,0.04978469696910146
generic_previous_error,282,I_to_I,0.045132610920777604
generic_previous_error,283,C_to_C,0.010648529564447243
generic_previous_error,283,I_to_C,0.013022678457006095
generic_previous_error,283,C_to_I,0.047693403745714874
generic_previous_error,283,I_to_I,0.04837039884645544
generic_previous_error,284,C_to_C,0.009116157729374325
generic_previous_error,284,I_to_C,0.013263289620964543
generic_previous_error,284,C_to_I,0.0443868093636999
generic_previous_error,284,I_to_I,0.04917272414099469
generic_previous_error,285,C_to_C,0.008676278531074565
generic_previous_error,285,I_to_C,0.012004938840228241
generic_previous_error,285,C_to_I,0.04140598393432382
generic_previous_error,285,I_to_I,0.051204214884303274
generic_previous_error,286,C_to_C,0.00916376367270424
generic_previous_error,286,I_to_C,0.01101078357711048
generic_previous_error,286,C_to_I,0.04525077613111139
generic_previous_error,286,I_to_I,0.04883559572613003
generic_previous_error,287,C_to_C,0.00835197172838015
generic_previous_error,287,I_to_C,0.012869595698089481
generic_previous_error,287,C_to_I,0.04095446684340605
generic_previous_error,287,I_to_I,0.04843013121133458
generic_previous_error,288,C_to_C,0.010094293268166346
generic_previous_error,288,I_to_C,0.011416636352813134
generic_previous_error,288,C_to_I,0.04083466942116581
generic_previous_error,288,I_to_I,0.04651806787887461
generic_previous_error,289,C_to_C,0.008910629390563344
generic_previous_error,289,I_to_C,0.013468508478607444
generic_previous_error,289,C_to_I,0.04575394274063436
generic_previous_error,289,I_to_I,0.045867131758912695
generic_previous_error,290,C_to_C,0.009065198283554446
generic_previous_error,290,I_to_C,0.012171418158741842
generic_previous_error,290,C_to_I,0.043919657640660234
generic_previous_error,290,I_to_I,0.047645085372541335
generic_previous_error,291,C_to_C,0.010859858007422906
generic_previous_error,291,I_to_C,0.0128325860314797
generic_previous_error,291,C_to_I,0.04010165732183614
generic_previous_error,291,I_to_I,0.04975865854229212
generic_previous_error,292,C_to_C,0.00993998856369229
generic_previous_error,292,I_to_C,0.013282801704396736
generic_previous_error,292,C_to_I,0.04698131368795372
generic_previous_error,292,I_to_I,0.05018208094958593
generic_previous_error,293,C_to_C,0.009953362423135536
generic_previous_error,293,I_to_C,0.012600031731786632
generic_previous_error,293,C_to_I,0.04759473498605502
generic_previous_error,293,I_to_I,0.04763256497022816
generic_previous_error,294,C_to_C,0.009896513512930487
generic_previous_error,294,I_to_C,0.013383118736731075
generic_previous_error,294,C_to_I,0.043506600554862065
generic_previous_error,294,I_to_I,0.0495358572001164
generic_previous_error,295,C_to_C,0.010543247208993026
generic_previous_error,295,I_to_C,0.012539257834655104
generic_previous_error,295,C_to_I,0.04365434761660383
generic_previous_error,295,I_to_I,0.04700282460990909
generic_previous_error,296,C_to_C,0.009030831148814164
generic_previous_error,296,I_to_C,0.012688874133349338
generic_previous_error,296,C_to_I,0.04574127285046995
generic_previous_error,296,I_to_I,0.047982565877691785
generic_previous_error,297,C_to_C,0.011647883324419218
generic_previous_error,297,I_to_C,0.011910527376707782
generic_previous_error,297,C_to_I,0.047025053337111315
generic_previous_error,297,I_to_I,0.04844567005984632
generic_previous_error,298,C_to_C,0.009815038553087308
generic_previous_error,298,I_to_C,0.012125995062887944
generic_previous_error,298,C_to_I,0.0431871345486063
generic_previous_error,298,I_to_I,0.04703622727381274
generic_previous_error,299,C_to_C,0.011124431381371027
generic_previous_error,299,I_to_C,0.011821243903054425
generic_previous_error,299,C_to_I,0.04451417481258805
generic_previous_error,299,I_to_I,0.048009952727260045
